Well,Row,Column,X,Y,Z,Layer1
44575,359,145,514454.0749,4579492.075,880.706,5.66988
44576,359,145,514454.0749,4579492.075,876.627,5.68324
44577,359,145,514454.0749,4579492.075,871.986,5.69541
44578,359,145,514454.0749,4579492.075,866.704,6.10189
44579,359,145,514454.0749,4579492.075,860.694,6.80006
44580,359,145,514454.0749,4579492.075,853.856,6.81706
44581,359,145,514454.0749,4579492.075,846.075,6.81674
44582,359,145,514454.0749,4579492.075,837.221,6.81168
44583,359,145,514454.0749,4579492.075,827.149,6.80117
44584,359,145,514454.0749,4579492.075,815.689,6.78480
44585,359,145,514454.0749,4579492.075,802.644,6.76296
44586,359,145,514454.0749,4579492.075,787.799,6.73851
44587,359,145,514454.0749,4579492.075,770.909,6.57396
44588,359,145,514454.0749,4579492.075,751.689,6.34124
44589,359,145,514454.0749,4579492.075,729.819,6.34283
44590,359,145,514454.0749,4579492.075,704.934,6.35905
44591,359,145,514454.0749,4579492.075,676.614,6.39526
44592,359,145,514454.0749,4579492.075,644.389,6.45142
44593,359,145,514459.4883,4579461.713,894.780,5.65073
44594,359,145,514459.4883,4579461.713,892.642,5.65144
44595,359,145,514459.4883,4579461.713,890.209,5.65389
44596,359,145,514459.4883,4579461.713,887.440,5.65844
44597,359,145,514459.4883,4579461.713,884.290,5.66608
44598,359,145,514459.4883,4579461.713,880.706,5.67607
44599,359,145,514459.4883,4579461.713,876.627,5.68731
44600,359,145,514459.4883,4579461.713,871.986,5.69743
44601,359,145,514459.4883,4579461.713,866.704,6.27382
44602,359,145,514459.4883,4579461.713,860.694,6.81608
44603,359,145,514459.4883,4579461.713,853.856,6.81958
44604,359,145,514459.4883,4579461.713,846.075,6.81685
44605,359,145,514459.4883,4579461.713,837.221,6.80893
44606,359,145,514459.4883,4579461.713,827.149,6.79559
44607,359,145,514459.4883,4579461.713,815.689,6.77674
44608,359,145,514459.4883,4579461.713,802.644,6.75402
44609,359,145,514459.4883,4579461.713,787.799,6.73102
44610,359,145,514459.4883,4579461.713,770.909,6.45252
44611,359,145,514459.4883,4579461.713,751.689,6.34984
44612,359,145,514459.4883,4579461.713,729.819,6.35489
44613,359,145,514459.4883,4579461.713,704.934,6.37826
44614,359,145,514459.4883,4579461.713,676.614,6.42811
44615,359,145,514459.4883,4579461.713,644.389,6.49194
44616,359,145,514464.5622,4579430.245,894.780,5.63835
44617,359,145,514464.5622,4579430.245,892.642,5.63942
44618,359,145,514464.5622,4579430.245,890.209,5.64226
44619,359,145,514464.5622,4579430.245,887.440,5.64756
44620,359,145,514464.5622,4579430.245,884.290,5.65634
44621,359,145,514464.5622,4579430.245,880.706,5.66746
44622,359,145,514464.5622,4579430.245,876.627,5.67949
44623,359,145,514464.5622,4579430.245,871.986,5.68968
44624,359,145,514464.5622,4579430.245,866.704,6.32400
44625,359,145,514464.5622,4579430.245,860.694,6.81509
44626,359,145,514464.5622,4579430.245,853.856,6.81750
44627,359,145,514464.5622,4579430.245,846.075,6.81465
44628,359,145,514464.5622,4579430.245,837.221,6.80683
44629,359,145,514464.5622,4579430.245,827.149,6.79358
44630,359,145,514464.5622,4579430.245,815.689,6.77468
44631,359,145,514464.5622,4579430.245,802.644,6.75098
44632,359,145,514464.5622,4579430.245,787.799,6.72431
44633,359,145,514464.5622,4579430.245,770.909,6.64613
44634,359,145,514464.5622,4579430.245,751.689,6.33895
44635,359,145,514464.5622,4579430.245,729.819,6.34159
44636,359,145,514464.5622,4579430.245,704.934,6.35472
44637,359,145,514464.5622,4579430.245,676.614,6.37588
44638,359,145,514464.5622,4579430.245,644.389,6.40076
44639,360,145,514468.3383,4579397.860,896.430,5.61459
44640,360,145,514468.3383,4579397.860,894.292,5.61532
44641,360,145,514468.3383,4579397.860,891.859,5.61822
44642,360,145,514468.3383,4579397.860,889.090,5.62402
44643,360,145,514468.3383,4579397.860,885.940,5.63372
44644,360,145,514468.3383,4579397.860,882.356,5.64651
44645,360,145,514468.3383,4579397.860,878.277,5.66087
44646,360,145,514468.3383,4579397.860,873.635,5.67264
44647,360,145,514468.3383,4579397.860,868.354,6.47142
44648,360,145,514468.3383,4579397.860,862.344,6.89831
44649,360,145,514468.3383,4579397.860,855.506,6.90244
44650,360,145,514468.3383,4579397.860,847.726,6.90264
44651,360,145,514468.3383,4579397.860,838.871,6.89932
44652,360,145,514468.3383,4579397.860,828.799,6.89203
44653,360,145,514468.3383,4579397.860,817.339,6.88059
44654,360,145,514468.3383,4579397.860,804.294,6.86610
44655,360,145,514468.3383,4579397.860,789.449,6.85129
44656,360,145,514468.3383,4579397.860,772.559,6.84033
44657,360,145,514468.3383,4579397.860,753.339,6.20071
44658,360,145,514468.3383,4579397.860,731.469,6.20516
44659,360,145,514468.3383,4579397.860,706.584,6.22277
44660,360,145,514468.3383,4579397.860,678.264,6.26359
44661,360,145,514468.3383,4579397.860,646.039,6.40457
44662,360,145,514470.7617,4579365.307,896.430,5.58312
44663,360,145,514470.7617,4579365.307,894.292,5.58237
44664,360,145,514470.7617,4579365.307,891.859,5.58274
44665,360,145,514470.7617,4579365.307,889.090,5.58575
44666,360,145,514470.7617,4579365.307,885.940,5.59248
44667,360,145,514470.7617,4579365.307,882.356,5.60323
44668,360,145,514470.7617,4579365.307,878.277,5.61604
44669,360,145,514470.7617,4579365.307,873.635,5.63157
44670,360,145,514470.7617,4579365.307,868.354,6.59195
44671,360,145,514470.7617,4579365.307,862.344,7.08087
44672,360,145,514470.7617,4579365.307,855.506,7.39449
44673,360,145,514470.7617,4579365.307,847.726,7.40123
44674,360,145,514470.7617,4579365.307,838.871,7.40732
44675,360,145,514470.7617,4579365.307,828.799,7.41156
44676,360,145,514470.7617,4579365.307,817.339,7.41276
44677,360,145,514470.7617,4579365.307,804.294,7.41156
44678,360,145,514470.7617,4579365.307,789.449,7.40671
44679,360,145,514470.7617,4579365.307,772.559,7.36455
44680,360,145,514470.7617,4579365.307,753.339,5.84586
44681,360,145,514470.7617,4579365.307,731.469,5.83188
44682,360,145,514470.7617,4579365.307,706.584,5.82511
44683,360,145,514470.7617,4579365.307,678.264,5.82806
44684,360,145,514472.1741,4579333.128,896.430,5.62113
44685,360,145,514472.1741,4579333.128,894.292,5.61859
44686,360,145,514472.1741,4579333.128,891.859,5.61604
44687,360,145,514472.1741,4579333.128,889.090,5.61568
44688,360,145,514472.1741,4579333.128,885.940,5.61895
44689,360,145,514472.1741,4579333.128,882.356,5.62690
44690,360,145,514472.1741,4579333.128,878.277,5.63764
44691,360,145,514472.1741,4579333.128,873.635,5.65144
44692,360,145,514472.1741,4579333.128,868.354,6.69171
44693,360,145,514472.1741,4579333.128,862.344,7.17166
44694,360,145,514472.1741,4579333.128,855.506,7.38026
44695,360,145,514472.1741,4579333.128,847.726,7.38647
44696,360,145,514472.1741,4579333.128,838.871,7.39080
44697,360,145,514472.1741,4579333.128,828.799,7.39326
44698,360,145,514472.1741,4579333.128,817.339,7.39265
44699,360,145,514472.1741,4579333.128,804.294,7.38956
44700,360,145,514472.1741,4579333.128,789.449,7.38337
44701,360,145,514472.1741,4579333.128,772.559,7.22766
44702,360,145,514472.1741,4579333.128,753.339,5.84064
44703,360,145,514472.1741,4579333.128,731.469,5.83715
44704,360,145,514472.1741,4579333.128,706.584,5.84209
44705,360,145,514472.1741,4579333.128,678.264,5.85364
44706,361,145,514473.2617,4579301.345,896.680,5.65003
44707,361,145,514473.2617,4579301.345,894.542,5.64721
44708,361,145,514473.2617,4579301.345,892.109,5.64474
44709,361,145,514473.2617,4579301.345,889.340,5.64439
44710,361,145,514473.2617,4579301.345,886.190,5.64792
44711,361,145,514473.2617,4579301.345,882.606,5.65669
44712,361,145,514473.2617,4579301.345,878.527,5.66850
44713,361,145,514473.2617,4579301.345,873.885,5.68392
44714,361,145,514473.2617,4579301.345,868.604,6.75017
44715,361,145,514473.2617,4579301.345,862.594,7.23634
44716,361,145,514473.2617,4579301.345,855.756,7.38088
44717,361,145,514473.2617,4579301.345,847.976,7.38647
44718,361,145,514473.2617,4579301.345,839.121,7.39018
44719,361,145,514473.2617,4579301.345,829.049,7.39080
44720,361,145,514473.2617,4579301.345,817.589,7.38895
44721,361,145,514473.2617,4579301.345,804.544,7.38461
44722,361,145,514473.2617,4579301.345,789.699,7.37838
44723,361,145,514473.2617,4579301.345,772.809,7.11964
44724,361,145,514473.2617,4579301.345,753.589,5.81830
44725,361,145,514473.2617,4579301.345,731.719,5.81919
44726,361,145,514473.2617,4579301.345,706.834,5.83130
44727,361,145,514473.2617,4579301.345,678.514,5.88193
44728,361,145,514474.4925,4579269.473,896.680,5.63336
44729,361,145,514474.4925,4579269.473,894.542,5.62906
44730,361,145,514474.4925,4579269.473,892.109,5.62366
44731,361,145,514474.4925,4579269.473,889.340,5.62004
44732,361,145,514474.4925,4579269.473,886.190,5.61895
44733,361,145,514474.4925,4579269.473,882.606,5.62076
44734,361,145,514474.4925,4579269.473,878.527,5.62582
44735,361,145,514474.4925,4579269.473,873.885,5.63121
44736,361,145,514474.4925,4579269.473,868.604,6.70184
44737,361,145,514474.4925,4579269.473,862.594,7.21303
44738,361,145,514474.4925,4579269.473,855.756,7.31588
44739,361,145,514474.4925,4579269.473,847.976,7.32053
44740,361,145,514474.4925,4579269.473,839.121,7.32317
44741,361,145,514474.4925,4579269.473,829.049,7.32317
44742,361,145,514474.4925,4579269.473,817.589,7.32053
44743,361,145,514474.4925,4579269.473,804.544,7.31588
44744,361,145,514474.4925,4579269.473,789.699,7.31055
44745,361,145,514474.4925,4579269.473,772.809,6.96508
44746,361,145,514474.4925,4579269.473,753.589,5.83218
44747,361,145,514474.4925,4579269.473,731.719,5.83860
44748,361,145,514474.4925,4579269.473,706.834,5.85306
44749,361,145,514474.4925,4579269.473,678.514,6.08859
44750,361,145,514476.2725,4579237.025,896.680,5.58048
44751,361,145,514476.2725,4579237.025,894.542,5.57784
44752,361,145,514476.2725,4579237.025,892.109,5.57443
44753,361,145,514476.2725,4579237.025,889.340,5.57177
44754,361,145,514476.2725,4579237.025,886.190,5.57063
44755,361,145,514476.2725,4579237.025,882.606,5.57253
44756,361,145,514476.2725,4579237.025,878.527,5.57671
44757,361,145,514476.2725,4579237.025,873.885,5.58199
44758,361,145,514476.2725,4579237.025,868.604,6.68123
44759,361,145,514476.2725,4579237.025,862.594,7.20266
44760,361,145,514476.2725,4579237.025,855.756,7.28070
44761,361,145,514476.2725,4579237.025,847.976,7.28482
44762,361,145,514476.2725,4579237.025,839.121,7.28688
44763,361,145,514476.2725,4579237.025,829.049,7.28688
44764,361,145,514476.2725,4579237.025,817.589,7.28551
44765,361,145,514476.2725,4579237.025,804.544,7.28139
44766,361,145,514476.2725,4579237.025,789.699,7.27656
44767,361,145,514476.2725,4579237.025,772.809,6.99668
44768,361,145,514476.2725,4579237.025,753.589,5.90754
44769,361,145,514476.2725,4579237.025,731.719,5.91269
44770,361,145,514476.2725,4579237.025,706.834,5.92372
44771,361,145,514476.2725,4579237.025,678.514,5.93701
44772,362,146,514478.6046,4579203.905,898.460,5.51986
44773,362,146,514478.6046,4579203.905,896.322,5.52026
44774,362,146,514478.6046,4579203.905,893.889,5.52186
44775,362,146,514478.6046,4579203.905,891.120,5.52585
44776,362,146,514478.6046,4579203.905,887.971,5.53418
44777,362,146,514478.6046,4579203.905,884.386,5.54596
44778,362,146,514478.6046,4579203.905,880.307,5.55914
44779,362,146,514478.6046,4579203.905,875.666,5.67949
44780,362,146,514478.6046,4579203.905,870.384,6.75379
44781,362,146,514478.6046,4579203.905,864.375,7.25276
44782,362,146,514478.6046,4579203.905,857.537,7.32844
44783,362,146,514478.6046,4579203.905,849.755,7.33368
44784,362,146,514478.6046,4579203.905,840.902,7.33694
44785,362,146,514478.6046,4579203.905,830.829,7.33759
44786,362,146,514478.6046,4579203.905,819.369,7.33563
44787,362,146,514478.6046,4579203.905,806.324,7.33106
44788,362,146,514478.6046,4579203.905,791.479,7.32515
44789,362,146,514478.6046,4579203.905,774.589,7.07918
44790,362,146,514478.6046,4579203.905,755.369,5.86958
44791,362,146,514478.6046,4579203.905,733.499,5.86845
44792,362,146,514478.6046,4579203.905,708.614,5.87184
44793,362,146,514478.6046,4579203.905,680.294,5.87802
44794,362,146,514481.1805,4579170.481,898.460,5.49059
44795,362,146,514481.1805,4579170.481,896.322,5.49100
44796,362,146,514481.1805,4579170.481,893.889,5.49388
44797,362,146,514481.1805,4579170.481,891.120,5.50003
44798,362,146,514481.1805,4579170.481,887.971,5.51060
44799,362,146,514481.1805,4579170.481,884.386,5.52466
44800,362,146,514481.1805,4579170.481,880.307,5.53891
44801,362,146,514481.1805,4579170.481,875.666,5.74844
44802,362,146,514481.1805,4579170.481,870.384,6.78965
44803,362,146,514481.1805,4579170.481,864.375,7.27448
44804,362,146,514481.1805,4579170.481,857.537,7.35052
44805,362,146,514481.1805,4579170.481,849.755,7.35692
44806,362,146,514481.1805,4579170.481,840.902,7.36138
44807,362,146,514481.1805,4579170.481,830.829,7.36391
44808,362,146,514481.1805,4579170.481,819.369,7.36328
44809,362,146,514481.1805,4579170.481,806.324,7.36010
44810,362,146,514481.1805,4579170.481,791.479,7.35436
44811,362,146,514481.1805,4579170.481,774.589,7.12689
44812,362,146,514481.1805,4579170.481,755.369,5.87268
44813,362,146,514481.1805,4579170.481,733.499,5.86448
44814,362,146,514481.1805,4579170.481,708.614,5.86050
44815,362,146,514481.1805,4579170.481,680.294,5.86306
44816,362,146,514483.5752,4579136.863,898.460,5.51785
44817,362,146,514483.5752,4579136.863,896.322,5.51705
44818,362,146,514483.5752,4579136.863,893.889,5.51785
44819,362,146,514483.5752,4579136.863,891.120,5.52106
44820,362,146,514483.5752,4579136.863,887.971,5.52784
44821,362,146,514483.5752,4579136.863,884.386,5.53812
44822,362,146,514483.5752,4579136.863,880.307,5.54947
44823,362,146,514483.5752,4579136.863,875.666,5.80664
44824,362,146,514483.5752,4579136.863,870.384,6.83357
44825,362,146,514483.5752,4579136.863,864.375,7.30047
44826,362,146,514483.5752,4579136.863,857.537,7.34084
44827,362,146,514483.5752,4579136.863,849.755,7.34601
44828,362,146,514483.5752,4579136.863,840.902,7.34923
44829,362,146,514483.5752,4579136.863,830.829,7.34987
44830,362,146,514483.5752,4579136.863,819.369,7.34859
44831,362,146,514483.5752,4579136.863,806.324,7.34536
44832,362,146,514483.5752,4579136.863,791.479,7.34213
44833,362,146,514483.5752,4579136.863,774.589,6.41100
44834,362,146,514483.5752,4579136.863,755.369,5.92452
44835,362,146,514483.5752,4579136.863,733.499,5.92799
44836,362,146,514483.5752,4579136.863,708.614,5.93912
44837,362,146,514483.5752,4579136.863,680.294,6.10591
44838,363,146,514485.6929,4579103.611,899.440,5.50533
44839,363,146,514485.6929,4579103.611,897.302,5.50207
44840,363,146,514485.6929,4579103.611,894.869,5.49881
44841,363,146,514485.6929,4579103.611,892.101,5.49840
44842,363,146,514485.6929,4579103.611,888.951,5.50370
44843,363,146,514485.6929,4579103.611,885.366,5.51303
44844,363,146,514485.6929,4579103.611,881.287,5.52426
44845,363,146,514485.6929,4579103.611,876.646,6.02369
44846,363,146,514485.6929,4579103.611,871.364,6.95845
44847,363,146,514485.6929,4579103.611,865.355,7.38709
44848,363,146,514485.6929,4579103.611,858.517,7.40428
44849,363,146,514485.6929,4579103.611,850.736,7.40914
44850,363,146,514485.6929,4579103.611,841.882,7.41095
44851,363,146,514485.6929,4579103.611,831.809,7.41095
44852,363,146,514485.6929,4579103.611,820.349,7.40792
44853,363,146,514485.6929,4579103.611,807.304,7.40367
44854,363,146,514485.6929,4579103.611,792.459,7.39879
44855,363,146,514485.6929,4579103.611,775.569,6.43117
44856,363,146,514485.6929,4579103.611,756.349,5.86590
44857,363,146,514485.6929,4579103.611,734.479,5.86873
44858,363,146,514485.6929,4579103.611,709.594,5.87886
44859,363,146,514485.6929,4579103.611,681.274,6.22575
44860,363,146,514487.6292,4579070.667,899.440,5.45532
44861,363,146,514487.6292,4579070.667,897.302,5.45061
44862,363,146,514487.6292,4579070.667,894.869,5.44544
44863,363,146,514487.6292,4579070.667,892.101,5.44372
44864,363,146,514487.6292,4579070.667,888.951,5.44717
44865,363,146,514487.6292,4579070.667,885.366,5.45575
44866,363,146,514487.6292,4579070.667,881.287,5.46553
44867,363,146,514487.6292,4579070.667,876.646,6.34774
44868,363,146,514487.6292,4579070.667,871.364,7.09008
44869,363,146,514487.6292,4579070.667,865.355,7.51698
44870,363,146,514487.6292,4579070.667,858.517,7.55904
44871,363,146,514487.6292,4579070.667,850.736,7.56579
44872,363,146,514487.6292,4579070.667,841.882,7.57096
44873,363,146,514487.6292,4579070.667,831.809,7.57353
44874,363,146,514487.6292,4579070.667,820.349,7.57353
44875,363,146,514487.6292,4579070.667,807.304,7.57199
44876,363,146,514487.6292,4579070.667,792.459,7.56890
44877,363,146,514487.6292,4579070.667,775.569,6.66211
44878,363,146,514487.6292,4579070.667,756.349,5.75859
44879,363,146,514487.6292,4579070.667,734.479,5.75479
44880,363,146,514487.6292,4579070.667,709.594,5.75795
44881,363,146,514487.6292,4579070.667,681.274,6.25364
44882,363,146,514489.4426,4579037.656,899.440,5.41254
44883,363,146,514489.4426,4579037.656,897.302,5.41075
44884,363,146,514489.4426,4579037.656,894.869,5.41120
44885,363,146,514489.4426,4579037.656,892.101,5.41566
44886,363,146,514489.4426,4579037.656,888.951,5.42627
44887,363,146,514489.4426,4579037.656,885.366,5.44155
44888,363,146,514489.4426,4579037.656,881.287,5.45575
44889,363,146,514489.4426,4579037.656,876.646,6.51560
44890,363,146,514489.4426,4579037.656,871.364,7.16162
44891,363,146,514489.4426,4579037.656,865.355,7.57456
44892,363,146,514489.4426,4579037.656,858.517,7.60390
44893,363,146,514489.4426,4579037.656,850.736,7.60986
44894,363,146,514489.4426,4579037.656,841.882,7.61431
44895,363,146,514489.4426,4579037.656,831.809,7.61579
44896,363,146,514489.4426,4579037.656,820.349,7.61530
44897,363,146,514489.4426,4579037.656,807.304,7.61234
44898,363,146,514489.4426,4579037.656,792.459,7.60887
44899,363,146,514489.4426,4579037.656,775.569,6.66683
44900,363,146,514489.4426,4579037.656,756.349,5.71076
44901,363,146,514489.4426,4579037.656,734.479,5.70744
44902,363,146,514489.4426,4579037.656,709.594,5.71109
44903,363,146,514489.4426,4579037.656,681.274,6.38755
44904,364,146,514491.0653,4579004.264,899.840,5.39090
44905,364,146,514491.0653,4579004.264,897.702,5.39090
44906,364,146,514491.0653,4579004.264,895.269,5.39408
44907,364,146,514491.0653,4579004.264,892.500,5.40268
44908,364,146,514491.0653,4579004.264,889.351,5.41832
44909,364,146,514491.0653,4579004.264,885.766,5.43938
44910,364,146,514491.0653,4579004.264,881.687,5.45703
44911,364,146,514491.0653,4579004.264,877.046,6.61110
44912,364,146,514491.0653,4579004.264,871.764,7.21744
44913,364,146,514491.0653,4579004.264,865.755,7.61283
44914,364,146,514491.0653,4579004.264,858.917,7.63627
44915,364,146,514491.0653,4579004.264,851.136,7.64156
44916,364,146,514491.0653,4579004.264,842.282,7.64492
44917,364,146,514491.0653,4579004.264,832.209,7.64540
44918,364,146,514491.0653,4579004.264,820.749,7.64348
44919,364,146,514491.0653,4579004.264,807.704,7.63964
44920,364,146,514491.0653,4579004.264,792.859,7.63579
44921,364,146,514491.0653,4579004.264,775.969,6.63870
44922,364,146,514491.0653,4579004.264,756.749,5.64439
44923,364,146,514491.0653,4579004.264,734.879,5.64792
44924,364,146,514491.0653,4579004.264,709.994,5.65809
44925,364,146,514491.0653,4579004.264,681.674,6.68972
44926,364,146,514492.2708,4578970.733,899.840,5.40986
44927,364,146,514492.2708,4578970.733,897.702,5.40717
44928,364,146,514492.2708,4578970.733,895.269,5.40717
44929,364,146,514492.2708,4578970.733,892.500,5.41254
44930,364,146,514492.2708,4578970.733,889.351,5.42583
44931,364,146,514492.2708,4578970.733,885.766,5.44631
44932,364,146,514492.2708,4578970.733,881.687,5.46383
44933,364,146,514492.2708,4578970.733,877.046,6.67746
44934,364,146,514492.2708,4578970.733,871.764,7.27656
44935,364,146,514492.2708,4578970.733,865.755,7.65397
44936,364,146,514492.2708,4578970.733,858.917,7.69576
44937,364,146,514492.2708,4578970.733,851.136,7.70256
44938,364,146,514492.2708,4578970.733,842.282,7.70706
44939,364,146,514492.2708,4578970.733,832.209,7.70931
44940,364,146,514492.2708,4578970.733,820.749,7.70841
44941,364,146,514492.2708,4578970.733,807.704,7.70571
44942,364,146,514492.2708,4578970.733,792.859,7.70210
44943,364,146,514492.2708,4578970.733,775.969,6.77502
44944,364,146,514492.2708,4578970.733,756.749,5.60911
44945,364,146,514492.2708,4578970.733,734.879,5.60543
44946,364,146,514492.2708,4578970.733,709.994,5.60984
44947,364,146,514492.2708,4578970.733,681.674,6.67922
44948,364,146,514492.9956,4578937.594,899.840,5.58086
44949,364,146,514492.9956,4578937.594,897.702,5.57101
44950,364,146,514492.9956,4578937.594,895.269,5.55606
44951,364,146,514492.9956,4578937.594,892.500,5.54283
44952,364,146,514492.9956,4578937.594,889.351,5.53694
44953,364,146,514492.9956,4578937.594,885.766,5.53930
44954,364,146,514492.9956,4578937.594,881.687,5.54908
44955,364,146,514492.9956,4578937.594,877.046,5.56337
44956,364,146,514492.9956,4578937.594,871.764,6.98008
44957,364,146,514492.9956,4578937.594,865.755,7.48829
44958,364,146,514492.9956,4578937.594,858.917,7.49665
44959,364,146,514492.9956,4578937.594,851.136,7.50053
44960,364,146,514492.9956,4578937.594,842.282,7.50384
44961,364,146,514492.9956,4578937.594,832.209,7.50494
44962,364,146,514492.9956,4578937.594,820.749,7.50439
44963,364,146,514492.9956,4578937.594,807.704,7.50219
44964,364,146,514492.9956,4578937.594,792.859,7.49998
44965,364,146,514492.9956,4578937.594,775.969,6.30828
44966,364,146,514492.9956,4578937.594,756.749,5.80000
44967,364,146,514492.9956,4578937.594,734.879,5.79697
44968,364,146,514492.9956,4578937.594,709.994,5.80000
44969,364,146,514492.9956,4578937.594,681.674,6.56259
44970,365,146,514493.2768,4578904.660,899.960,6.83497
44971,365,146,514493.2768,4578904.660,897.822,6.83098
44972,365,146,514493.2768,4578904.660,895.389,6.79939
44973,365,146,514493.2768,4578904.660,892.620,5.37944
44974,365,146,514493.2768,4578904.660,889.471,5.37389
44975,365,146,514493.2768,4578904.660,885.886,5.37435
44976,365,146,514493.2768,4578904.660,881.807,5.38128
44977,365,146,514493.2768,4578904.660,877.166,5.39135
44978,365,146,514493.2768,4578904.660,871.884,6.65273
44979,365,146,514493.2768,4578904.660,865.875,7.40671
44980,365,146,514493.2768,4578904.660,859.037,7.40914
44981,365,146,514493.2768,4578904.660,851.255,7.40974
44982,365,146,514493.2768,4578904.660,842.402,7.40914
44983,365,146,514493.2768,4578904.660,832.329,7.40610
44984,365,146,514493.2768,4578904.660,820.869,7.40123
44985,365,146,514493.2768,4578904.660,807.824,7.39634
44986,365,146,514493.2768,4578904.660,792.979,6.53959
44987,365,146,514493.2768,4578904.660,776.089,5.97457
44988,365,146,514493.2768,4578904.660,756.869,5.97457
44989,365,146,514493.2768,4578904.660,734.999,5.98394
44990,365,146,514493.2768,4578904.660,710.114,5.99571
44991,365,146,514493.2768,4578904.660,681.794,6.91968
44992,365,146,514493.2667,4578871.559,899.960,6.39158
44993,365,146,514493.2667,4578871.559,897.822,6.38688
44994,365,146,514493.2667,4578871.559,895.389,6.38063
44995,365,146,514493.2667,4578871.559,892.620,5.59211
44996,365,146,514493.2667,4578871.559,889.471,5.58725
44997,365,146,514493.2667,4578871.559,885.886,5.58725
44998,365,146,514493.2667,4578871.559,881.807,5.59322
44999,365,146,514493.2667,4578871.559,877.166,5.60470
45000,365,146,514493.2667,4578871.559,871.884,5.61495
45001,365,146,514493.2667,4578871.559,865.875,6.88080
45002,365,146,514493.2667,4578871.559,859.037,6.88541
45003,365,146,514493.2667,4578871.559,851.255,6.88397
45004,365,146,514493.2667,4578871.559,842.402,6.87812
45005,365,146,514493.2667,4578871.559,832.329,6.86745
45006,365,146,514493.2667,4578871.559,820.869,6.85161
45007,365,146,514493.2667,4578871.559,807.824,6.83023
45008,365,146,514493.2667,4578871.559,792.979,6.54319
45009,365,146,514493.2667,4578871.559,776.089,6.36148
45010,365,146,514493.2667,4578871.559,756.869,6.35454
45011,365,146,514493.2667,4578871.559,734.999,6.35767
45012,365,146,514493.2667,4578871.559,710.114,6.37281
45013,365,146,514493.2667,4578871.559,681.794,6.41983
45014,365,146,514493.2667,4578871.559,649.569,6.61794
45015,365,146,514493.1407,4578838.174,899.960,6.38957
45016,365,146,514493.1407,4578838.174,897.822,6.38536
45017,365,146,514493.1407,4578838.174,895.389,6.37927
45018,365,146,514493.1407,4578838.174,892.620,5.60470
45019,365,146,514493.1407,4578838.174,889.471,5.59953
45020,365,146,514493.1407,4578838.174,885.886,5.59879
45021,365,146,514493.1407,4578838.174,881.807,5.60433
45022,365,146,514493.1407,4578838.174,877.166,5.61459
45023,365,146,514493.1407,4578838.174,871.884,5.62438
45024,365,146,514493.1407,4578838.174,865.875,6.87182
45025,365,146,514493.1407,4578838.174,859.037,6.87915
45026,365,146,514493.1407,4578838.174,851.255,6.87915
45027,365,146,514493.1407,4578838.174,842.402,6.87534
45028,365,146,514493.1407,4578838.174,832.329,6.86735
45029,365,146,514493.1407,4578838.174,820.869,6.85478
45030,365,146,514493.1407,4578838.174,807.824,6.83669
45031,365,146,514493.1407,4578838.174,792.979,6.46178
45032,365,146,514493.1407,4578838.174,776.089,6.37502
45033,365,146,514493.1407,4578838.174,756.869,6.35940
45034,365,146,514493.1407,4578838.174,734.999,6.35437
45035,365,146,514493.1407,4578838.174,710.114,6.35854
45036,365,146,514493.1407,4578838.174,681.794,6.36973
45037,366,146,514493.2419,4578804.514,900.630,6.93147
45038,366,146,514493.2419,4578804.514,898.492,6.92854
45039,366,146,514493.2419,4578804.514,896.059,6.92461
45040,366,146,514493.2419,4578804.514,893.290,5.56911
45041,366,146,514493.2419,4578804.514,890.140,5.56222
45042,366,146,514493.2419,4578804.514,886.556,5.55876
45043,366,146,514493.2419,4578804.514,882.477,5.56222
45044,366,146,514493.2419,4578804.514,877.836,5.57139
45045,366,146,514493.2419,4578804.514,872.554,5.58124
45046,366,146,514493.2419,4578804.514,866.544,6.84832
45047,366,146,514493.2419,4578804.514,859.707,6.85772
45048,366,146,514493.2419,4578804.514,851.926,6.85835
45049,366,146,514493.2419,4578804.514,843.072,6.85520
45050,366,146,514493.2419,4578804.514,832.999,6.84758
45051,366,146,514493.2419,4578804.514,821.539,6.83540
45052,366,146,514493.2419,4578804.514,808.494,6.81432
45053,366,146,514493.2419,4578804.514,793.649,6.40985
45054,366,146,514493.2419,4578804.514,776.759,6.38738
45055,366,146,514493.2419,4578804.514,757.539,6.37451
45056,366,146,514493.2419,4578804.514,735.669,6.36990
45057,366,146,514493.2419,4578804.514,710.784,6.37264
45058,366,146,514493.2419,4578804.514,682.464,6.38131
45059,366,146,514493.7324,4578770.398,900.630,7.21744
45060,366,146,514493.7324,4578770.398,898.492,7.21450
45061,366,146,514493.7324,4578770.398,896.059,7.21082
45062,366,146,514493.7324,4578770.398,893.290,6.38199
45063,366,146,514493.7324,4578770.398,890.140,5.55335
45064,366,146,514493.7324,4578770.398,886.556,5.54947
45065,366,146,514493.7324,4578770.398,882.477,5.55024
45066,366,146,514493.7324,4578770.398,877.836,5.55683
45067,366,146,514493.7324,4578770.398,872.554,5.56529
45068,366,146,514493.7324,4578770.398,866.544,6.72935
45069,366,146,514493.7324,4578770.398,859.707,6.73578
45070,366,146,514493.7324,4578770.398,851.926,6.73423
45071,366,146,514493.7324,4578770.398,843.072,6.72683
45072,366,146,514493.7324,4578770.398,832.999,6.71198
45073,366,146,514493.7324,4578770.398,821.539,6.68673
