Location,ID,n,X,Y,Zland,Depth,logrho,var_logrho
100401_333,957,15,517078.66611,4602207.15807,860.80000,86.19100,5.74780,1.13657
100401_333,957,16,517078.66611,4602207.15807,860.80000,100.08100,5.75701,1.13486
100401_333,957,17,517078.66611,4602207.15807,860.80000,115.88100,5.76488,1.13508
100401_333,957,18,517078.66611,4602207.15807,860.80000,133.86100,5.77206,1.13892
100401_333,957,19,517078.66611,4602207.15807,860.80000,154.32100,5.78167,1.14790
100401_333,957,20,517078.66611,4602207.15807,860.80000,177.60100,5.79301,1.16252
100401_332,958,1,517112.69899,4602211.71889,861.30000,2.00000,4.13932,1.18374
100401_332,958,2,517112.69899,4602211.71889,861.30000,4.27600,4.13708,1.15498
100401_332,958,3,517112.69899,4602211.71889,861.30000,6.86600,4.13308,1.12912
100401_332,958,4,517112.69899,4602211.71889,861.30000,9.81300,3.55420,1.10502
100401_332,958,5,517112.69899,4602211.71889,861.30000,13.16600,3.54616,1.08785
100401_332,958,6,517112.69899,4602211.71889,861.30000,16.98200,3.53951,1.07765
100401_332,958,7,517112.69899,4602211.71889,861.30000,21.32400,3.53718,1.07641
100401_332,958,8,517112.69899,4602211.71889,861.30000,26.26500,3.53893,1.08722
100401_332,958,9,517112.69899,4602211.71889,861.30000,31.88700,4.43876,1.10860
100401_332,958,10,517112.69899,4602211.71889,861.30000,38.28400,5.23910,1.12615
100401_332,958,11,517112.69899,4602211.71889,861.30000,45.56300,5.61349,1.13742
100401_332,958,12,517112.69899,4602211.71889,861.30000,53.84600,5.78874,1.14340
100401_332,958,13,517112.69899,4602211.71889,861.30000,63.27100,5.81264,1.14490
100401_332,958,14,517112.69899,4602211.71889,861.30000,73.99100,5.81771,1.14340
100401_332,958,15,517112.69899,4602211.71889,861.30000,86.19100,5.82068,1.13998
100401_332,958,16,517112.69899,4602211.71889,861.30000,100.08100,5.82127,1.13657
100401_332,958,17,517112.69899,4602211.71889,861.30000,115.88100,5.82008,1.13486
100401_332,958,18,517112.69899,4602211.71889,861.30000,133.86100,5.81771,1.13678
100401_332,958,19,517112.69899,4602211.71889,861.30000,154.32100,5.81711,1.14340
100401_332,958,20,517112.69899,4602211.71889,861.30000,177.60100,5.81860,1.15584
100401_331,959,1,517146.21300,4602216.88895,861.60000,2.00000,4.18495,1.18527
100401_331,959,2,517146.21300,4602216.88895,861.60000,4.27600,4.18251,1.15627
100401_331,959,3,517146.21300,4602216.88895,861.60000,6.86600,4.17853,1.12997
100401_331,959,4,517146.21300,4602216.88895,861.60000,9.81300,3.54414,1.10481
100401_331,959,5,517146.21300,4602216.88895,861.60000,13.16600,3.53515,1.08701
100401_331,959,6,517146.21300,4602216.88895,861.60000,16.98200,3.52783,1.07661
100401_331,959,7,517146.21300,4602216.88895,861.60000,21.32400,3.52607,1.07599
100401_331,959,8,517146.21300,4602216.88895,861.60000,26.26500,3.52900,1.08827
100401_331,959,9,517146.21300,4602216.88895,861.60000,31.88700,4.60717,1.11134
100401_331,959,10,517146.21300,4602216.88895,861.60000,38.28400,5.42935,1.12912
100401_331,959,11,517146.21300,4602216.88895,861.60000,45.56300,5.70345,1.14062
100401_331,959,12,517146.21300,4602216.88895,861.60000,53.84600,5.88332,1.14683
100401_331,959,13,517146.21300,4602216.88895,861.60000,63.27100,5.93516,1.14876
100401_331,959,14,517146.21300,4602216.88895,861.60000,73.99100,5.94149,1.14768
100401_331,959,15,517146.21300,4602216.88895,861.60000,86.19100,5.94411,1.14490
100401_331,959,16,517146.21300,4602216.88895,861.60000,100.08100,5.94306,1.14169
100401_331,959,17,517146.21300,4602216.88895,861.60000,115.88100,5.93859,1.13998
100401_331,959,18,517146.21300,4602216.88895,861.60000,133.86100,5.93092,1.14126
100401_331,959,19,517146.21300,4602216.88895,861.60000,154.32100,5.92077,1.14704
100401_331,959,20,517146.21300,4602216.88895,861.60000,177.60100,5.90944,1.15821
100401_331,959,21,517146.21300,4602216.88895,861.60000,204.09100,5.89798,1.17484
100401_330,960,1,517179.34697,4602222.23475,862.00000,2.00000,4.23729,1.19203
100401_330,960,2,517179.34697,4602222.23475,862.00000,4.27600,4.23541,1.16316
100401_330,960,3,517179.34697,4602222.23475,862.00000,6.86600,4.23193,1.13550
100401_330,960,4,517179.34697,4602222.23475,862.00000,9.81300,3.52607,1.10839
100401_330,960,5,517179.34697,4602222.23475,862.00000,13.16600,3.50104,1.08806
100401_330,960,6,517179.34697,4602222.23475,862.00000,16.98200,3.48676,1.07558
100401_330,960,7,517179.34697,4602222.23475,862.00000,21.32400,3.47754,1.07495
100401_330,960,8,517179.34697,4602222.23475,862.00000,26.26500,3.47476,1.08806
100401_330,960,9,517179.34697,4602222.23475,862.00000,31.88700,4.62791,1.11281
100401_330,960,10,517179.34697,4602222.23475,862.00000,38.28400,5.46848,1.13231
100401_330,960,11,517179.34697,4602222.23475,862.00000,45.56300,5.75194,1.14554
100401_330,960,12,517179.34697,4602222.23475,862.00000,53.84600,6.06192,1.15434
100401_330,960,13,517179.34697,4602222.23475,862.00000,63.27100,6.22910,1.15928
100401_330,960,14,517179.34697,4602222.23475,862.00000,73.99100,6.23500,1.16144
100401_330,960,15,517179.34697,4602222.23475,862.00000,86.19100,6.23832,1.16208
100401_330,960,16,517179.34697,4602222.23475,862.00000,100.08100,6.23891,1.16230
100401_330,960,17,517179.34697,4602222.23475,862.00000,115.88100,6.23657,1.16338
100401_330,960,18,517179.34697,4602222.23475,862.00000,133.86100,6.23186,1.16640
100401_330,960,19,517179.34697,4602222.23475,862.00000,154.32100,6.22476,1.17224
100401_330,960,20,517179.34697,4602222.23475,862.00000,177.60100,6.21621,1.18157
100401_330,960,21,517179.34697,4602222.23475,862.00000,204.09100,6.20678,1.19443
100401_329,961,1,517212.30666,4602227.16811,862.40000,2.00000,4.25590,1.19050
100401_329,961,2,517212.30666,4602227.16811,862.40000,4.27600,4.25391,1.16187
100401_329,961,3,517212.30666,4602227.16811,862.40000,6.86600,4.24992,1.13508
100401_329,961,4,517212.30666,4602227.16811,862.40000,9.81300,3.65118,1.10881
100401_329,961,5,517212.30666,4602227.16811,862.40000,13.16600,3.44010,1.08743
100401_329,961,6,517212.30666,4602227.16811,862.40000,16.98200,3.42719,1.07412
100401_329,961,7,517212.30666,4602227.16811,862.40000,21.32400,3.41707,1.07267
100401_329,961,8,517212.30666,4602227.16811,862.40000,26.26500,3.41411,1.08639
100401_329,961,9,517212.30666,4602227.16811,862.40000,31.88700,4.74754,1.11345
100401_329,961,10,517212.30666,4602227.16811,862.40000,38.28400,5.58086,1.13444
100401_329,961,11,517212.30666,4602227.16811,862.40000,45.56300,5.81054,1.14940
100401_329,961,12,517212.30666,4602227.16811,862.40000,53.84600,6.20456,1.16036
100401_329,961,13,517212.30666,4602227.16811,862.40000,63.27100,6.46552,1.16813
100401_329,961,14,517212.30666,4602227.16811,862.40000,73.99100,6.47188,1.17289
100401_329,961,15,517212.30666,4602227.16811,862.40000,86.19100,6.47651,1.17614
100401_329,961,16,517212.30666,4602227.16811,862.40000,100.08100,6.47882,1.17896
100401_329,961,17,517212.30666,4602227.16811,862.40000,115.88100,6.47866,1.18200
100401_329,961,18,517212.30666,4602227.16811,862.40000,133.86100,6.47605,1.18636
100401_329,961,19,517212.30666,4602227.16811,862.40000,154.32100,6.47142,1.19268
100401_329,961,20,517212.30666,4602227.16811,862.40000,177.60100,6.46506,1.20144
100401_329,961,21,517212.30666,4602227.16811,862.40000,204.09100,6.45818,1.21220
100401_328,962,1,517244.33657,4602230.91385,862.30000,2.00000,4.27402,1.19115
100401_328,962,2,517244.33657,4602230.91385,862.30000,4.27600,4.27207,1.16187
100401_328,962,3,517244.33657,4602230.91385,862.30000,6.86600,4.26886,1.13380
100401_328,962,4,517244.33657,4602230.91385,862.30000,9.81300,3.44298,1.10544
100401_328,962,5,517244.33657,4602230.91385,862.30000,13.16600,3.42524,1.08472
100401_328,962,6,517244.33657,4602230.91385,862.30000,16.98200,3.41609,1.07288
100401_328,962,7,517244.33657,4602230.91385,862.30000,21.32400,3.41313,1.07412
100401_328,962,8,517244.33657,4602230.91385,862.30000,26.26500,3.41641,1.09077
100401_328,962,9,517244.33657,4602230.91385,862.30000,31.88700,5.18794,1.12021
100401_328,962,10,517244.33657,4602230.91385,862.30000,38.28400,5.73915,1.14233
100401_328,962,11,517244.33657,4602230.91385,862.30000,45.56300,6.20819,1.15907
100401_328,962,12,517244.33657,4602230.91385,862.30000,53.84600,6.49133,1.17159
100401_328,962,13,517244.33657,4602230.91385,862.30000,63.27100,6.61794,1.18092
100401_328,962,14,517244.33657,4602230.91385,862.30000,73.99100,6.62513,1.18810
100401_328,962,15,517244.33657,4602230.91385,862.30000,86.19100,6.63068,1.19399
100401_328,962,16,517244.33657,4602230.91385,862.30000,100.08100,6.63424,1.19924
100401_328,962,17,517244.33657,4602230.91385,862.30000,115.88100,6.63568,1.20495
100401_328,962,18,517244.33657,4602230.91385,862.30000,133.86100,6.63503,1.21220
100401_328,962,19,517244.33657,4602230.91385,862.30000,154.32100,6.63240,1.21882
100401_328,962,20,517244.33657,4602230.91385,862.30000,177.60100,6.62844,1.22988
100401_328,962,21,517244.33657,4602230.91385,862.30000,204.09100,6.62340,1.24100
100401_327,963,1,517275.32986,4602232.90534,862.50000,2.00000,4.22112,1.20209
100401_327,963,2,517275.32986,4602232.90534,862.50000,4.27600,4.21848,1.17267
100401_327,963,3,517275.32986,4602232.90534,862.50000,6.86600,4.21405,1.14340
100401_327,963,4,517275.32986,4602232.90534,862.50000,9.81300,3.54270,1.11302
100401_327,963,5,517275.32986,4602232.90534,862.50000,13.16600,3.48062,1.08785
100401_327,963,6,517275.32986,4602232.90534,862.50000,16.98200,3.47228,1.07350
100401_327,963,7,517275.32986,4602232.90534,862.50000,21.32400,3.47103,1.07641
100401_327,963,8,517275.32986,4602232.90534,862.50000,26.26500,3.47538,1.09537
100401_327,963,9,517275.32986,4602232.90534,862.50000,31.88700,5.20785,1.12381
100401_327,963,10,517275.32986,4602232.90534,862.50000,38.28400,5.71373,1.14469
100401_327,963,11,517275.32986,4602232.90534,862.50000,45.56300,6.20314,1.16014
100401_327,963,12,517275.32986,4602232.90534,862.50000,53.84600,6.47451,1.17137
100401_327,963,13,517275.32986,4602232.90534,862.50000,63.27100,6.59510,1.17940
100401_327,963,14,517275.32986,4602232.90534,862.50000,73.99100,6.60177,1.18505
100401_327,963,15,517275.32986,4602232.90534,862.50000,86.19100,6.60638,1.18941
100401_327,963,16,517275.32986,4602232.90534,862.50000,100.08100,6.60881,1.19356
100401_327,963,17,517275.32986,4602232.90534,862.50000,115.88100,6.60908,1.19837
100401_327,963,18,517275.32986,4602232.90534,862.50000,133.86100,6.60733,1.20473
100401_327,963,19,517275.32986,4602232.90534,862.50000,154.32100,6.60381,1.21440
100401_327,963,20,517275.32986,4602232.90534,862.50000,177.60100,6.59878,1.22545
100401_327,963,21,517275.32986,4602232.90534,862.50000,204.09100,6.59277,1.23877
100401_326,964,1,517305.25221,4602233.23532,862.80000,2.00000,4.14867,1.20012
100401_326,964,2,517305.25221,4602233.23532,862.80000,4.27600,4.14583,1.17051
100401_326,964,3,517305.25221,4602233.23532,862.80000,6.86600,4.14075,1.14148
100401_326,964,4,517305.25221,4602233.23532,862.80000,9.81300,3.63337,1.11239
100401_326,964,5,517305.25221,4602233.23532,862.80000,13.16600,3.62461,1.08910
100401_326,964,6,517305.25221,4602233.23532,862.80000,16.98200,3.61711,1.07661
100401_326,964,7,517305.25221,4602233.23532,862.80000,21.32400,3.61416,1.07952
100401_326,964,8,517305.25221,4602233.23532,862.80000,26.26500,3.61496,1.09600
100401_326,964,9,517305.25221,4602233.23532,862.80000,31.88700,5.20894,1.12021
100401_326,964,10,517305.25221,4602233.23532,862.80000,38.28400,5.56183,1.13636
100401_326,964,11,517305.25221,4602233.23532,862.80000,45.56300,5.56682,1.14597
100401_326,964,12,517305.25221,4602233.23532,862.80000,53.84600,5.98419,1.15111
100401_326,964,13,517305.25221,4602233.23532,862.80000,63.27100,6.01713,1.15219
100401_326,964,14,517305.25221,4602233.23532,862.80000,73.99100,6.01884,1.15026
100401_326,964,15,517305.25221,4602233.23532,862.80000,86.19100,6.01689,1.14661
100401_326,964,16,517305.25221,4602233.23532,862.80000,100.08100,6.01127,1.14255
100401_326,964,17,517305.25221,4602233.23532,862.80000,115.88100,6.00265,1.13956
100401_326,964,18,517305.25221,4602233.23532,862.80000,133.86100,5.99146,1.13913
100401_326,964,19,517305.25221,4602233.23532,862.80000,154.32100,5.97863,1.14276
100401_326,964,20,517305.25221,4602233.23532,862.80000,177.60100,5.96563,1.15133
100401_326,964,21,517305.25221,4602233.23532,862.80000,204.09100,5.95350,1.16446
100401_326,964,22,517305.25221,4602233.23532,862.80000,234.24100,5.94280,1.18222
100401_325,965,1,517334.35956,4602232.69438,863.10000,2.00000,3.88033,1.18353
100401_325,965,2,517334.35956,4602232.69438,863.10000,4.27600,3.87058,1.15412
100401_325,965,3,517334.35956,4602232.69438,863.10000,6.86600,3.84993,1.12763
100401_325,965,4,517334.35956,4602232.69438,863.10000,9.81300,3.81551,1.10523
100401_325,965,5,517334.35956,4602232.69438,863.10000,13.16600,3.79729,1.08910
100401_325,965,6,517334.35956,4602232.69438,863.10000,16.98200,3.79008,1.08181
100401_325,965,7,517334.35956,4602232.69438,863.10000,21.32400,3.79166,1.08535
100401_325,965,8,517334.35956,4602232.69438,863.10000,26.26500,3.79863,1.09872
100401_325,965,9,517334.35956,4602232.69438,863.10000,31.88700,5.24175,1.11788
100401_325,965,10,517334.35956,4602232.69438,863.10000,38.28400,5.40672,1.12933
100401_325,965,11,517334.35956,4602232.69438,863.10000,45.56300,5.40583,1.13444
100401_325,965,12,517334.35956,4602232.69438,863.10000,53.84600,5.39590,1.13465
100401_325,965,13,517334.35956,4602232.69438,863.10000,63.27100,5.37713,1.13103
100401_325,965,14,517334.35956,4602232.69438,863.10000,73.99100,5.34758,1.12487
100401_325,965,15,517334.35956,4602232.69438,863.10000,86.19100,5.29782,1.11725
100401_325,965,16,517334.35956,4602232.69438,863.10000,100.08100,5.21873,1.10944
100401_325,965,17,517334.35956,4602232.69438,863.10000,115.88100,5.16821,1.10334
100401_325,965,18,517334.35956,4602232.69438,863.10000,133.86100,5.13932,1.10124
100401_325,965,19,517334.35956,4602232.69438,863.10000,154.32100,5.12634,1.10523
100401_325,965,20,517334.35956,4602232.69438,863.10000,177.60100,5.12753,1.11683
100401_325,965,21,517334.35956,4602232.69438,863.10000,204.09100,5.15213,1.13636
100401_325,965,22,517334.35956,4602232.69438,863.10000,234.24100,5.57671,1.16252
100401_324,966,1,517362.94516,4602232.85651,863.50000,2.00000,3.78555,1.17202
100401_324,966,2,517362.94516,4602232.85651,863.50000,4.27600,3.78146,1.14212
100401_324,966,3,517362.94516,4602232.85651,863.50000,6.86600,3.77437,1.11598
100401_324,966,4,517362.94516,4602232.85651,863.50000,9.81300,3.76584,1.09579
100401_324,966,5,517362.94516,4602232.85651,863.50000,13.16600,3.75980,1.08347
100401_324,966,6,517362.94516,4602232.85651,863.50000,16.98200,3.75724,1.08202
100401_324,966,7,517362.94516,4602232.85651,863.50000,21.32400,3.75864,1.09161
100401_324,966,8,517362.94516,4602232.85651,863.50000,26.26500,4.50778,1.10944
100401_324,966,9,517362.94516,4602232.85651,863.50000,31.88700,5.29431,1.12402
100401_324,966,10,517362.94516,4602232.85651,863.50000,38.28400,5.34663,1.13231
100401_324,966,11,517362.94516,4602232.85651,863.50000,45.56300,5.35517,1.13529
100401_324,966,12,517362.94516,4602232.85651,863.50000,53.84600,5.35941,1.13444
100401_324,966,13,517362.94516,4602232.85651,863.50000,63.27100,5.35941,1.12997
100401_324,966,14,517362.94516,4602232.85651,863.50000,73.99100,5.35611,1.12233
100401_324,966,15,517362.94516,4602232.85651,863.50000,86.19100,5.35044,1.11155
100401_324,966,16,517362.94516,4602232.85651,863.50000,100.08100,4.57790,1.09663
100401_324,966,17,517362.94516,4602232.85651,863.50000,115.88100,4.57068,1.08660
100401_324,966,18,517362.94516,4602232.85651,863.50000,133.86100,4.56570,1.08306
100401_324,966,19,517362.94516,4602232.85651,863.50000,154.32100,4.56705,1.08847
100401_324,966,20,517362.94516,4602232.85651,863.50000,177.60100,4.57285,1.10607
100401_324,966,21,517362.94516,4602232.85651,863.50000,204.09100,5.51745,1.13614
100401_323,967,1,517392.39894,4602234.67368,863.70000,2.00000,3.81198,1.17506
100401_323,967,2,517392.39894,4602234.67368,863.70000,4.27600,3.81220,1.14469
100401_323,967,3,517392.39894,4602234.67368,863.70000,6.86600,3.81331,1.11788
100401_323,967,4,517392.39894,4602234.67368,863.70000,9.81300,3.81551,1.09663
100401_323,967,5,517392.39894,4602234.67368,863.70000,13.16600,3.81947,1.08410
100401_323,967,6,517392.39894,4602234.67368,863.70000,16.98200,3.82472,1.08326
100401_323,967,7,517392.39894,4602234.67368,863.70000,21.32400,3.82994,1.09370
100401_323,967,8,517392.39894,4602234.67368,863.70000,26.26500,4.66908,1.11134
100401_323,967,9,517392.39894,4602234.67368,863.70000,31.88700,5.33030,1.12508
100401_323,967,10,517392.39894,4602234.67368,863.70000,38.28400,5.34329,1.13252
100401_323,967,11,517392.39894,4602234.67368,863.70000,45.56300,5.35044,1.13508
100401_323,967,12,517392.39894,4602234.67368,863.70000,53.84600,5.35470,1.13380
100401_323,967,13,517392.39894,4602234.67368,863.70000,63.27100,5.35564,1.12933
100401_323,967,14,517392.39894,4602234.67368,863.70000,73.99100,5.35375,1.12190
100401_323,967,15,517392.39894,4602234.67368,863.70000,86.19100,5.34996,1.11134
100401_323,967,16,517392.39894,4602234.67368,863.70000,100.08100,4.58149,1.09663
100401_323,967,17,517392.39894,4602234.67368,863.70000,115.88100,4.41643,1.08514
100401_323,967,18,517392.39894,4602234.67368,863.70000,133.86100,4.40562,1.07994
100401_323,967,19,517392.39894,4602234.67368,863.70000,154.32100,4.40097,1.08285
100401_323,967,20,517392.39894,4602234.67368,863.70000,177.60100,4.40342,1.09788
100401_323,967,21,517392.39894,4602234.67368,863.70000,204.09100,4.99789,1.12678
100401_322,968,1,517423.19154,4602238.06702,864.30000,2.00000,3.90036,1.17397
100401_322,968,2,517423.19154,4602238.06702,864.30000,4.27600,3.89934,1.14404
100401_322,968,3,517423.19154,4602238.06702,864.30000,6.86600,3.89732,1.11788
100401_322,968,4,517423.19154,4602238.06702,864.30000,9.81300,3.89447,1.09747
100401_322,968,5,517423.19154,4602238.06702,864.30000,13.16600,3.89264,1.08514
100401_322,968,6,517423.19154,4602238.06702,864.30000,16.98200,3.89243,1.08347
100401_322,968,7,517423.19154,4602238.06702,864.30000,21.32400,3.89467,1.09244
100401_322,968,8,517423.19154,4602238.06702,864.30000,26.26500,4.72473,1.10944
100401_322,968,9,517423.19154,4602238.06702,864.30000,31.88700,5.32885,1.12233
100401_322,968,10,517423.19154,4602238.06702,864.30000,38.28400,5.33706,1.12933
100401_322,968,11,517423.19154,4602238.06702,864.30000,45.56300,5.34233,1.13167
100401_322,968,12,517423.19154,4602238.06702,864.30000,53.84600,5.34615,1.13061
100401_322,968,13,517423.19154,4602238.06702,864.30000,63.27100,5.34711,1.12678
100401_322,968,14,517423.19154,4602238.06702,864.30000,73.99100,5.34615,1.12085
100401_322,968,15,517423.19154,4602238.06702,864.30000,86.19100,5.34233,1.11281
100401_322,968,16,517423.19154,4602238.06702,864.30000,100.08100,4.98361,1.10145
100401_322,968,17,517423.19154,4602238.06702,864.30000,115.88100,4.45307,1.08847
100401_322,968,18,517423.19154,4602238.06702,864.30000,133.86100,4.44817,1.08160
100401_322,968,19,517423.19154,4602238.06702,864.30000,154.32100,4.44852,1.08056
100401_322,968,20,517423.19154,4602238.06702,864.30000,177.60100,4.45400,1.08847
100401_322,968,21,517423.19154,4602238.06702,864.30000,204.09100,4.46545,1.10965
100401_321,969,1,517455.31469,4602242.31663,865.70000,2.00000,3.95412,1.17137
100401_321,969,2,517455.31469,4602242.31663,865.70000,4.27600,3.95661,1.14148
100401_321,969,3,517455.31469,4602242.31663,865.70000,6.86600,3.96081,1.11619
100401_321,969,4,517455.31469,4602242.31663,865.70000,9.81300,3.96575,1.09705
100401_321,969,5,517455.31469,4602242.31663,865.70000,13.16600,3.97086,1.08597
100401_321,969,6,517455.31469,4602242.31663,865.70000,16.98200,3.97519,1.08493
100401_321,969,7,517455.31469,4602242.31663,865.70000,21.32400,3.97856,1.09328
100401_321,969,8,517455.31469,4602242.31663,865.70000,26.26500,4.88204,1.10902
100401_321,969,9,517455.31469,4602242.31663,865.70000,31.88700,5.33994,1.12063
100401_321,969,10,517455.31469,4602242.31663,865.70000,38.28400,5.34520,1.12657
100401_321,969,11,517455.31469,4602242.31663,865.70000,45.56300,5.35138,1.12869
100401_321,969,12,517455.31469,4602242.31663,865.70000,53.84600,5.35847,1.12763
100401_321,969,13,517455.31469,4602242.31663,865.70000,63.27100,5.36598,1.12466
100401_321,969,14,517455.31469,4602242.31663,865.70000,73.99100,5.37342,1.12021
100401_321,969,15,517455.31469,4602242.31663,865.70000,86.19100,5.37898,1.11429
100401_321,969,16,517455.31469,4602242.31663,865.70000,100.08100,5.38036,1.10565
100401_321,969,17,517455.31469,4602242.31663,865.70000,115.88100,4.64054,1.09286
100401_321,969,18,517455.31469,4602242.31663,865.70000,133.86100,4.49368,1.08326
100401_321,969,19,517455.31469,4602242.31663,865.70000,154.32100,4.47267,1.07890
100401_321,969,20,517455.31469,4602242.31663,865.70000,177.60100,4.45446,1.08285
100401_321,969,21,517455.31469,4602242.31663,865.70000,204.09100,4.44770,1.10019
100401_321,969,22,517455.31469,4602242.31663,865.70000,234.24100,5.55490,1.13167
100401_320,970,1,517488.07229,4602246.24223,866.90000,2.00000,3.97481,1.16467
100401_320,970,2,517488.07229,4602246.24223,866.90000,4.27600,3.97594,1.13486
100401_320,970,3,517488.07229,4602246.24223,866.90000,6.86600,3.97781,1.11049
100401_320,970,4,517488.07229,4602246.24223,866.90000,9.81300,3.98024,1.09328
100401_320,970,5,517488.07229,4602246.24223,866.90000,13.16600,3.98360,1.08431
100401_320,970,6,517488.07229,4602246.24223,866.90000,16.98200,3.98694,1.08451
100401_320,970,7,517488.07229,4602246.24223,866.90000,21.32400,3.99065,1.09370
100401_320,970,8,517488.07229,4602246.24223,866.90000,26.26500,5.08883,1.11028
100401_320,970,9,517488.07229,4602246.24223,866.90000,31.88700,5.45233,1.12169
100401_320,970,10,517488.07229,4602246.24223,866.90000,38.28400,5.45746,1.12742
100401_320,970,11,517488.07229,4602246.24223,866.90000,45.56300,5.46341,1.12912
100401_320,970,12,517488.07229,4602246.24223,866.90000,53.84600,5.47059,1.12827
100401_320,970,13,517488.07229,4602246.24223,866.90000,63.27100,5.47855,1.12572
100401_320,970,14,517488.07229,4602246.24223,866.90000,73.99100,5.48770,1.12233
100401_320,970,15,517488.07229,4602246.24223,866.90000,86.19100,5.49594,1.11809
100401_320,970,16,517488.07229,4602246.24223,866.90000,100.08100,5.50248,1.11218
100401_320,970,17,517488.07229,4602246.24223,866.90000,115.88100,5.50492,1.10355
100401_320,970,18,517488.07229,4602246.24223,866.90000,133.86100,4.53721,1.08931
100401_320,970,19,517488.07229,4602246.24223,866.90000,154.32100,4.52407,1.08118
100401_320,970,20,517488.07229,4602246.24223,866.90000,177.60100,4.50855,1.07911
100401_320,970,21,517488.07229,4602246.24223,866.90000,204.09100,4.50070,1.08681
100401_320,970,22,517488.07229,4602246.24223,866.90000,234.24100,4.50114,1.10881
100401_319,971,1,517520.95539,4602249.17043,867.80000,2.00000,3.92277,1.15562
100401_319,971,2,517520.95539,4602249.17043,867.80000,4.27600,3.91840,1.12572
100401_319,971,3,517520.95539,4602249.17043,867.80000,6.86600,3.91042,1.10271
100401_319,971,4,517520.95539,4602249.17043,867.80000,9.81300,3.90076,1.08743
100401_319,971,5,517520.95539,4602249.17043,867.80000,13.16600,3.89264,1.07994
100401_319,971,6,517520.95539,4602249.17043,867.80000,16.98200,3.88937,1.08118
100401_319,971,7,517520.95539,4602249.17043,867.80000,21.32400,3.90177,1.09223
100401_319,971,8,517520.95539,4602249.17043,867.80000,26.26500,5.09375,1.11302
100401_319,971,9,517520.95539,4602249.17043,867.80000,31.88700,5.47605,1.12933
100401_319,971,10,517520.95539,4602249.17043,867.80000,38.28400,6.06796,1.14105
100401_319,971,11,517520.95539,4602249.17043,867.80000,45.56300,6.07235,1.14811
100401_319,971,12,517520.95539,4602249.17043,867.80000,53.84600,6.07672,1.15133
100401_319,971,13,517520.95539,4602249.17043,867.80000,63.27100,6.08039,1.15133
100401_319,971,14,517520.95539,4602249.17043,867.80000,73.99100,6.08268,1.14876
100401_319,971,15,517520.95539,4602249.17043,867.80000,86.19100,6.08359,1.14362
100401_319,971,16,517520.95539,4602249.17043,867.80000,100.08100,6.08245,1.13572
100401_319,971,17,517520.95539,4602249.17043,867.80000,115.88100,6.07993,1.12381
100401_319,971,18,517520.95539,4602249.17043,867.80000,133.86100,5.68528,1.10649
100401_319,971,19,517520.95539,4602249.17043,867.80000,154.32100,4.29824,1.08222
100401_319,971,20,517520.95539,4602249.17043,867.80000,177.60100,4.29442,1.07122
100401_319,971,21,517520.95539,4602249.17043,867.80000,204.09100,4.29783,1.07578
100401_319,971,22,517520.95539,4602249.17043,867.80000,234.24100,4.30663,1.09809
100401_318,972,1,517553.68609,4602250.99842,868.70000,2.00000,3.82078,1.15111
100401_318,972,2,517553.68609,4602250.99842,868.70000,4.27600,3.81176,1.12042
100401_318,972,3,517553.68609,4602250.99842,868.70000,6.86600,3.79639,1.09663
100401_318,972,4,517553.68609,4602250.99842,868.70000,9.81300,3.77986,1.08139
100401_318,972,5,517553.68609,4602250.99842,868.70000,13.16600,3.76908,1.07599
100401_318,972,6,517553.68609,4602250.99842,868.70000,16.98200,3.76723,1.08202
100401_318,972,7,517553.68609,4602250.99842,868.70000,21.32400,4.06783,1.10082
100401_318,972,8,517553.68609,4602250.99842,868.70000,26.26500,5.38128,1.12508
100401_318,972,9,517553.68609,4602250.99842,868.70000,31.88700,5.95868,1.14404
100401_318,972,10,517553.68609,4602250.99842,868.70000,38.28400,6.43551,1.15778
100401_318,972,11,517553.68609,4602250.99842,868.70000,45.56300,6.66326,1.16705
100401_318,972,12,517553.68609,4602250.99842,868.70000,53.84600,6.66988,1.17224
100401_318,972,13,517553.68609,4602250.99842,868.70000,63.27100,6.67494,1.17397
100401_318,972,14,517553.68609,4602250.99842,868.70000,73.99100,6.67759,1.17202
100401_318,972,15,517553.68609,4602250.99842,868.70000,86.19100,6.67759,1.16705
100401_318,972,16,517553.68609,4602250.99842,868.70000,100.08100,6.67507,1.15842
100401_318,972,17,517553.68609,4602250.99842,868.70000,115.88100,6.67039,1.14576
100401_318,972,18,517553.68609,4602250.99842,868.70000,133.86100,6.56428,1.12763
100401_318,972,19,517553.68609,4602250.99842,868.70000,154.32100,5.17615,1.10166
100401_318,972,20,517553.68609,4602250.99842,868.70000,177.60100,4.00168,1.07081
100401_318,972,21,517553.68609,4602250.99842,868.70000,204.09100,4.00424,1.06420
100401_318,972,22,517553.68609,4602250.99842,868.70000,234.24100,4.01818,1.08597
100401_317,973,1,517586.19384,4602252.47512,869.70000,2.00000,3.76538,1.14747
100401_317,973,2,517586.19384,4602252.47512,869.70000,4.27600,3.75396,1.11619
100401_317,973,3,517586.19384,4602252.47512,869.70000,6.86600,3.73409,1.09182
100401_317,973,4,517586.19384,4602252.47512,869.70000,9.81300,3.71308,1.07703
100401_317,973,5,517586.19384,4602252.47512,869.70000,13.16600,3.69982,1.07475
100401_317,973,6,517586.19384,4602252.47512,869.70000,16.98200,3.69685,1.08660
